0,1,2,3,4,5,6,7
1.2725865624715638,-1.3728111990669665,0.3484902466663322,0.22256942353769993,0.21122751901685569,0.7682762831665109,0.3229059086084477,-0.32619600376929286
0.709162124420041,-0.8766960138236605,1.618118125303759,0.34029325755313666,0.5930941908665875,-0.09890134844728132,0.6720272000823102,-0.03584337669866782
-0.44760309352645633,-0.4601464714967377,-1.952710283364004,-0.3425969514817209,-0.4952258239051482,-0.44981805738633107,-0.4304610887825187,0.14470144729641415
1.2326981066803062,-1.382171862939483,0.5865454739108498,-0.5614897053541735,-0.40930582273895855,-0.007434336593493907,-0.3805866185719669,-1.0178643798132792
-0.10855121930075651,0.5320838989898743,1.142007670814724,-0.11956546906966305,-0.2565591539990658,-0.4858771678286896,-0.31496231566334615,-0.17148830990963268
-1.1356789559256615,0.8316251429103606,-0.6830824047265771,1.099060156480756,0.6432141915468648,1.1156750301111842,0.7901509453178276,1.4399188815647979
0.8038972069242786,-0.7503270515447072,-0.04826846540786368,-0.4396271427991316,-0.28997248778591733,-0.06284223800492282,-0.2939625387325875,-0.7150133036121046
-1.4697447731774516,1.0609614077869802,0.6658972163256889,-0.0542655298892255,-0.33531915506807297,-0.37594085550442585,-0.21783834735858743,2.157529416728497
0.8387996057416263,-0.7082040641183873,-1.8733585409491647,-0.6971480297078995,-0.5310258243910605,-0.5342491452513656,-0.49608539169113947,-1.2502410075556405
0.8936462324546063,-0.7596877154172206,-1.8733585409491647,7.379810644694954,5.5454275914177975,7.03640506664673,5.977095847215213,1.3369379624681264
-1.429856317386194,0.9720351009980871,1.8561733525482766,-0.7633676863415826,-0.8150391615792986,-0.6802445680179878,-0.8635814879794158,0.17642020055209487
0.6144270419158034,-0.7830893750985106,-0.2863236926523812,-0.3577722894602733,0.18497418532718662,0.24937688899598612,0.19690724702389584,-0.8667276714194903
-0.06866276350949894,0.8503464706553906,-1.2385446016304513,-0.29569136136619534,-0.39021248914647194,-0.5949339896543592,-0.503960308040174,-0.5281667405596027
-1.145651069873474,0.7895021554840407,0.5865454739108498,-0.3393779403953613,0.35920085435862675,1.8773138018936832,0.3465306576555512,-0.9366244604647068
0.6194130988897062,-0.6848024044371007,1.3800628980592415,-0.574365749699612,-0.5668258248769729,-0.6265956476037472,-0.5380849455526567,-0.5609882981503317
0.6742597256026862,-0.8205320305885705,0.5865454739108498,-0.02023598411913832,-0.05846581797701742,0.3918543497682319,0.03678394792686117,-0.3749819669721523
-1.0309717594736114,0.48060024769104104,1.8561733525482766,-0.13382108959496986,-0.18973248642536272,-0.22642747074342723,-0.16008896079900115,-0.5190292189263438
-0.8764039932824839,1.1171253910220735,-0.6830824047265771,0.7224358593766832,0.5071741897003978,0.5668729589884597,0.5617783711958273,0.2759876776593301
0.5745385861245388,-0.6192777573294941,0.4278419890811714,0.006895680751606861,-0.056079151277956596,0.4586956276613842,0.08403344602106812,0.18498006277175663
0.6493294407331511,-0.8018107028435405,-0.6037306623117379,-0.8254486144356605,-0.6217191589553719,-0.1261655539036987,-0.5853344436468637,-1.285478231785047
1.1180187962804362,-0.6941630683096174,0.18978676183665386,-0.4764158409289556,-0.4403324898267492,-0.3319663305747204,-0.43308606089886353,-0.8860530045289117
-1.1955116396125514,0.747379168057724,0.5071937314960105,0.42858613306471416,-0.12767915224978132,-0.08922695296274612,-0.06296499249424241,2.4480921017677026
-1.7788803055597064,1.5430355972215128,-0.5243789198968988,-0.2202745302000562,-0.2446258205037617,-0.3328458210733145,-0.37271170222293243,-0.6110871236568205
0.6493294407331511,-0.7784090431622539,1.142007670814724,-0.6447241348729003,-0.5405724911873039,-0.28711231514642077,-0.49608539169113947,-1.2108551384467658
-1.3600515197514915,2.455700324791745,-0.8417858895562554,-0.868215476011581,-0.9009591627454883,-1.0373177104471965,-1.031579703425485,-0.8520236136188436
-1.345093348829769,1.051600743914467,1.8561733525482766,-0.2630413917759766,-0.4999991573032698,-0.6195597236149942,-0.5092102522728637,0.8068041642626718
-0.9910833036823467,1.7957735217794226,-1.0798411168007729,-1.1220574931073664,-1.1563324995449964,-1.1270257413037956,-1.2074528352205887,-1.6046088005512231
0.6593015546809637,-0.7316057237996774,1.3800628980592415,-0.7803824592266262,-0.6885458265290749,-0.45421550987930165,-0.6509587465554845,-0.1979030994586514
0.7540366371852084,-0.8626550180148904,-0.5243789198968988,-0.5752854671528576,-0.47851915701172243,-0.5421645597387126,-0.5380849455526567,-0.0008162104378418511
-0.6021708597175838,0.19509999957932808,0.0310832770069755,-0.3338596356758877,-0.36395915545680285,-0.35835104553254366,-0.488210475342105,-0.7313453106692513
1.2526423345759385,-1.1809175896804067,0.26913850425149305,-0.07725846622036549,-0.09426581846292978,-0.17805549332075118,-0.10233957423941487,-0.6087239715102879
0.7839529790286462,-0.511630122795571,-2.111413768193682,0.027129464723010047,-0.02027915079204424,-0.051408861523199394,-0.1837137098461046,0.09990658549658714
0.5894967570462613,-0.773728711225994,0.8246007011553673,-0.47319682984259603,-0.3782791556511678,-0.2756789386646974,-0.3779616464556221,-0.5544239866321857
0.7590226941591112,-0.7316057237996774,0.6658972163256889,-0.8571788665726338,-0.795945827986812,-0.5069849397949482,-0.7927072408381054,-0.7188468615387019
1.2825586764193764,-1.3353685435769065,0.18978676183665386,0.5214775958425197,0.6599208584402906,0.40416721674854944,0.7849010010851379,-0.23035705560436415
0.7340924092895761,-0.8252123625248272,0.5071937314960105,-0.468598242576368,-0.5596658247797904,-0.49115411082025423,-0.5984593042285878,-0.1530557231666791
-1.3849818046210265,2.3480526902578185,-0.9211376319710947,0.06621745648594803,0.04893418348071966,0.08930961825185817,0.04465886427589566,-0.9814193222645339
0.6842318395505059,-0.7830893750985106,1.8561733525482766,0.7256548704630428,0.8818808614529472,2.026827186654682,1.0290234079052072,-0.3626935758101833
0.7590226941591112,-0.8345730263973439,-1.0004893743859338,1.3616394893823747,0.9534808624247719,1.4234967046191227,1.031648380021552,0.6286224924141224
0.8288274917938137,-0.9328599970587537,-0.04826846540786368,-0.7150825200461887,-0.2756524875915524,-0.5448030312344949,-0.19683857042782876,-1.5284627869407321
0.5545943582289136,-0.7222450599271607,0.26913850425149305,2.4827750648887603,1.437974202334119,1.1798778365085543,1.5907674408030008,3.842509411698306
0.7739808650808336,-0.7222450599271607,0.18978676183665386,0.0022970934853788643,0.0012008494995031768,0.04093764082918212,0.05253378062493015,0.03111260078641929
1.0831163974630886,-0.8018107028435405,0.5071937314960105,-0.8502809856732918,-0.9272124964351574,-0.6661727200404821,-0.9764552889822435,0.07081355684816514
0.599468870994081,-0.7830893750985106,1.0626559283998849,-0.36007158309338727,-0.4809058237107833,-0.5395260882429302,-0.456710809945967,1.1228888924844285
